target_entity_code,target_entity_type,target_entity_label,property,property_label,class,class_label,Gini,proportion,objects_number,facts_number,Gini_times_proportion,gini_calculation_method,time_to_get_result,sampling,queries_number,percentage,queries_number_per_record,rankk
http://dbpedia.org/resource/Architect,occupations,NULL,http://dbpedia.org/property/designer,NULL,http://dbpedia.org/ontology/ArchitecturalStructure,NULL,0.36,0.00963855,8,17,0.0034698795180722894,model,0.0303987185160319,0,310,100,4,17
http://dbpedia.org/resource/Architect,occupations,NULL,http://dbpedia.org/property/designer,NULL,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,NULL,0.2857142857142857,0.0120482,10,18,0.0034423407917383822,model,0.0303987185160319,0,310,100,4,18
http://dbpedia.org/resource/Architect,occupations,NULL,http://dbpedia.org/ontology/author,NULL,http://schema.org/CreativeWork,NULL,0.3076923076923077,0.0108434,9,17,0.0033364226135310475,model,0.0303987185160319,0,310,100,4,19
http://dbpedia.org/resource/Architect,occupations,NULL,http://dbpedia.org/ontology/author,NULL,http://dbpedia.org/ontology/Work,NULL,0.3076923076923077,0.0108434,9,17,0.0033364226135310475,model,0.0303987185160319,0,310,100,4,20
http://dbpedia.org/resource/Arranger,occupations,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.9606675546501605,0.954373,251,12512,0.9168348145140316,model,0.028644931316375733,0,212,100,4,1
http://dbpedia.org/resource/Arranger,occupations,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/class/yago/PhysicalEntity100001930,NULL,0.9275792102388014,0.882129,232,6175,0.8182447786136955,model,0.028644931316375733,0,212,100,4,2
http://dbpedia.org/resource/Arranger,occupations,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/ontology/Work,NULL,0.9507121862988922,0.828897,218,8628,0.7880428008104886,model,0.028644931316375733,0,212,100,4,3
http://dbpedia.org/resource/Arranger,occupations,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://schema.org/CreativeWork,NULL,0.9508382419574086,0.825095,217,8611,0.784531933478166,model,0.028644931316375733,0,212,100,4,4
http://dbpedia.org/resource/Arranger,occupations,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://www.wikidata.org/entity/Q386724,NULL,0.9508382419574086,0.825095,217,8611,0.784531933478166,model,0.028644931316375733,0,212,100,4,5
http://dbpedia.org/resource/Arranger,occupations,NULL,http://dbpedia.org/property/music,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.891891891891892,0.403042,106,1855,0.35946973589559145,model,0.028644931316375733,0,212,100,4,6
http://dbpedia.org/resource/Arranger,occupations,NULL,http://dbpedia.org/property/music,NULL,http://dbpedia.org/ontology/Work,NULL,0.8885913229780392,0.395437,104,1763,0.3513821201129889,model,0.028644931316375733,0,212,100,4,7
http://dbpedia.org/resource/Arranger,occupations,NULL,http://dbpedia.org/property/music,NULL,http://schema.org/CreativeWork,NULL,0.8884120171673815,0.395437,104,1760,0.35131121591409764,model,0.028644931316375733,0,212,100,4,8
http://dbpedia.org/resource/Arranger,occupations,NULL,http://dbpedia.org/property/music,NULL,http://www.wikidata.org/entity/Q386724,NULL,0.8884120171673815,0.395437,104,1760,0.35131121591409764,model,0.028644931316375733,0,212,100,4,9
http://dbpedia.org/resource/Arranger,occupations,NULL,http://dbpedia.org/ontology/musicComposer,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.8634076204169664,0.361217,95,1296,0.311877277336927,model,0.028644931316375733,0,212,100,4,10
http://dbpedia.org/resource/Arranger,occupations,NULL,http://dbpedia.org/ontology/musicComposer,NULL,http://dbpedia.org/ontology/Film,NULL,0.8608169440242056,0.34981,92,1230,0.3011222769970605,model,0.028644931316375733,0,212,100,4,11
http://dbpedia.org/resource/Arranger,occupations,NULL,http://dbpedia.org/ontology/musicComposer,NULL,http://dbpedia.org/ontology/Work,NULL,0.8612804878048779,0.346008,91,1221,0.298009598441992,model,0.028644931316375733,0,212,100,4,12
http://dbpedia.org/resource/Arranger,occupations,NULL,http://dbpedia.org/ontology/musicComposer,NULL,http://www.wikidata.org/entity/Q386724,NULL,0.8609625668449197,0.346008,91,1218,0.29789959537219657,model,0.028644931316375733,0,212,100,4,13
http://dbpedia.org/resource/Arranger,occupations,NULL,http://dbpedia.org/ontology/musicComposer,NULL,http://schema.org/CreativeWork,NULL,0.8609625668449197,0.346008,91,1218,0.29789959537219657,model,0.028644931316375733,0,212,100,4,14
http://dbpedia.org/resource/Arranger,occupations,NULL,http://dbpedia.org/property/music,NULL,http://dbpedia.org/ontology/Film,NULL,0.8633150039277299,0.330798,87,1186,0.2855832902726711,model,0.028644931316375733,0,212,100,4,15
http://dbpedia.org/resource/Arranger,occupations,NULL,http://dbpedia.org/property/writer,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.803357314148681,0.311787,82,752,0.2504764249436952,model,0.028644931316375733,0,212,100,4,16
http://dbpedia.org/resource/Arranger,occupations,NULL,http://dbpedia.org/property/writer,NULL,http://schema.org/CreativeWork,NULL,0.8029197080291967,0.307985,81,741,0.2472870583664066,model,0.028644931316375733,0,212,100,4,17
http://dbpedia.org/resource/Arranger,occupations,NULL,http://dbpedia.org/property/writer,NULL,http://dbpedia.org/ontology/Work,NULL,0.8029197080291967,0.307985,81,741,0.2472870583664066,model,0.028644931316375733,0,212,100,4,18
http://dbpedia.org/resource/Arranger,occupations,NULL,http://dbpedia.org/property/writer,NULL,http://www.wikidata.org/entity/Q386724,NULL,0.8029197080291967,0.307985,81,741,0.2472870583664066,model,0.028644931316375733,0,212,100,4,19
http://dbpedia.org/resource/Arranger,occupations,NULL,http://dbpedia.org/property/writer,NULL,http://www.wikidata.org/entity/Q2188189,NULL,0.8007380073800738,0.307985,81,732,0.24661512774823569,model,0.028644931316375733,0,212,100,4,20
http://dbpedia.org/resource/Art_director,occupations,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.8958893940799851,0.963918,561,10216,0.863563488108027,model,0.20281956593195596,0,241,100,4,1
http://dbpedia.org/resource/Art_director,occupations,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/ontology/Work,NULL,0.8721959500424397,0.905498,527,7720,0.7897719341449583,model,0.20281956593195596,0,241,100,4,2
http://dbpedia.org/resource/Art_director,occupations,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://www.wikidata.org/entity/Q386724,NULL,0.8721184178597432,0.905498,527,7715,0.7897017288867434,model,0.20281956593195596,0,241,100,4,3
http://dbpedia.org/resource/Art_director,occupations,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://schema.org/CreativeWork,NULL,0.8721184178597432,0.905498,527,7715,0.7897017288867434,model,0.20281956593195596,0,241,100,4,4
http://dbpedia.org/resource/Art_director,occupations,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/ontology/Film,NULL,0.8682697334030316,0.865979,504,7148,0.7519036866582954,model,0.20281956593195596,0,241,100,4,5
http://dbpedia.org/resource/Art_director,occupations,NULL,http://dbpedia.org/ontology/director,NULL,http://dbpedia.org/ontology/Work,NULL,0.7280453257790366,0.0824742,48,305,0.0600449753219824,model,0.20281956593195596,0,241,100,4,6
http://dbpedia.org/resource/Art_director,occupations,NULL,http://dbpedia.org/ontology/director,NULL,http://www.wikidata.org/entity/Q386724,NULL,0.7280453257790366,0.0824742,48,305,0.0600449753219824,model,0.20281956593195596,0,241,100,4,7
http://dbpedia.org/resource/Art_director,occupations,NULL,http://dbpedia.org/ontology/director,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.7280453257790366,0.0824742,48,305,0.0600449753219824,model,0.20281956593195596,0,241,100,4,8
http://dbpedia.org/resource/Art_director,occupations,NULL,http://dbpedia.org/ontology/director,NULL,http://schema.org/CreativeWork,NULL,0.7280453257790366,0.0824742,48,305,0.0600449753219824,model,0.20281956593195596,0,241,100,4,9
http://dbpedia.org/resource/Art_director,occupations,NULL,http://dbpedia.org/property/director,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.7348703170028815,0.0790378,46,301,0.05808253364627586,model,0.20281956593195596,0,241,100,4,10
http://dbpedia.org/resource/Art_director,occupations,NULL,http://dbpedia.org/property/director,NULL,http://dbpedia.org/ontology/Work,NULL,0.7317784256559768,0.0790378,46,297,0.05783815735425246,model,0.20281956593195596,0,241,100,4,11
http://dbpedia.org/resource/Art_director,occupations,NULL,http://dbpedia.org/property/director,NULL,http://www.wikidata.org/entity/Q386724,NULL,0.7317784256559768,0.0790378,46,297,0.05783815735425246,model,0.20281956593195596,0,241,100,4,12
http://dbpedia.org/resource/Art_director,occupations,NULL,http://dbpedia.org/property/director,NULL,http://schema.org/CreativeWork,NULL,0.7317784256559768,0.0790378,46,297,0.05783815735425246,model,0.20281956593195596,0,241,100,4,13
http://dbpedia.org/resource/Art_director,occupations,NULL,http://dbpedia.org/ontology/director,NULL,http://dbpedia.org/ontology/Film,NULL,0.7196261682242991,0.0773196,45,276,0.05564119857404375,model,0.20281956593195596,0,241,100,4,14
http://dbpedia.org/resource/Art_director,occupations,NULL,http://dbpedia.org/property/director,NULL,http://dbpedia.org/ontology/Film,NULL,0.7216828478964402,0.0738832,43,266,0.05332021041159266,model,0.20281956593195596,0,241,100,4,15
http://dbpedia.org/resource/Art_director,occupations,NULL,http://dbpedia.org/ontology/writer,NULL,http://www.wikidata.org/entity/Q386724,NULL,0.5690607734806628,0.0670103,39,142,0.038132938429116574,model,0.20281956593195596,0,241,100,4,16
http://dbpedia.org/resource/Art_director,occupations,NULL,http://dbpedia.org/ontology/writer,NULL,http://schema.org/CreativeWork,NULL,0.5690607734806628,0.0670103,39,142,0.038132938429116574,model,0.20281956593195596,0,241,100,4,17
http://dbpedia.org/resource/Art_director,occupations,NULL,http://dbpedia.org/ontology/writer,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.5690607734806628,0.0670103,39,142,0.038132938429116574,model,0.20281956593195596,0,241,100,4,18
http://dbpedia.org/resource/Art_director,occupations,NULL,http://dbpedia.org/ontology/writer,NULL,http://dbpedia.org/ontology/Work,NULL,0.5690607734806628,0.0670103,39,142,0.038132938429116574,model,0.20281956593195596,0,241,100,4,19
http://dbpedia.org/resource/Art_director,occupations,NULL,http://dbpedia.org/ontology/producer,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.6432432432432433,0.056701,33,152,0.03647255502925607,model,0.20281956593195596,0,241,100,4,20
http://dbpedia.org/resource/Artist,occupations,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.8961084698010214,0.855072,295,5384,0.7662376770762357,model,0.04316382010777791,0,264,100,4,1
http://dbpedia.org/resource/Artist,occupations,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/class/yago/PhysicalEntity100001930,NULL,0.834543732238712,0.75942,262,2905,0.6337694430334567,model,0.04316382010777791,0,264,100,4,2
http://dbpedia.org/resource/Artist,occupations,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/class/yago/Object100002684,NULL,0.8337035861631227,0.75942,262,2889,0.633131419057212,model,0.04316382010777791,0,264,100,4,3
http://dbpedia.org/resource/Artist,occupations,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/class/yago/Whole100003553,NULL,0.8309195015156619,0.727536,251,2718,0.6045240431316844,model,0.04316382010777791,0,264,100,4,4
http://dbpedia.org/resource/Artist,occupations,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/ontology/Work,NULL,0.8628336755646815,0.484058,167,2268,0.41766151831681686,model,0.04316382010777791,0,264,100,4,5
http://dbpedia.org/resource/Artist,occupations,NULL,http://dbpedia.org/ontology/director,NULL,http://www.wikidata.org/entity/Q386724,NULL,0.7409326424870464,0.0724638,25,168,0.05369077119471351,model,0.04316382010777791,0,264,100,4,6
http://dbpedia.org/resource/Artist,occupations,NULL,http://dbpedia.org/ontology/director,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.7409326424870464,0.0724638,25,168,0.05369077119471351,model,0.04316382010777791,0,264,100,4,7
http://dbpedia.org/resource/Artist,occupations,NULL,http://dbpedia.org/ontology/director,NULL,http://dbpedia.org/ontology/Work,NULL,0.7409326424870464,0.0724638,25,168,0.05369077119471351,model,0.04316382010777791,0,264,100,4,8
http://dbpedia.org/resource/Artist,occupations,NULL,http://dbpedia.org/ontology/director,NULL,http://schema.org/CreativeWork,NULL,0.7409326424870464,0.0724638,25,168,0.05369077119471351,model,0.04316382010777791,0,264,100,4,9
http://dbpedia.org/resource/Artist,occupations,NULL,http://dbpedia.org/property/director,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.7433155080213906,0.0695652,24,163,0.051708904905835865,model,0.04316382010777791,0,264,100,4,10
http://dbpedia.org/resource/Artist,occupations,NULL,http://dbpedia.org/property/director,NULL,http://schema.org/CreativeWork,NULL,0.7405405405405407,0.0695652,24,161,0.05151586368977675,model,0.04316382010777791,0,264,100,4,11
http://dbpedia.org/resource/Artist,occupations,NULL,http://dbpedia.org/property/director,NULL,http://dbpedia.org/ontology/Work,NULL,0.7405405405405407,0.0695652,24,161,0.05151586368977675,model,0.04316382010777791,0,264,100,4,12
http://dbpedia.org/resource/Artist,occupations,NULL,http://dbpedia.org/property/director,NULL,http://www.wikidata.org/entity/Q386724,NULL,0.7405405405405407,0.0695652,24,161,0.05151586368977675,model,0.04316382010777791,0,264,100,4,13
http://dbpedia.org/resource/Artist,occupations,NULL,http://dbpedia.org/ontology/director,NULL,http://dbpedia.org/ontology/Film,NULL,0.7348066298342542,0.0695652,24,157,0.0511169829449916,model,0.04316382010777791,0,264,100,4,14
http://dbpedia.org/resource/Artist,occupations,NULL,http://dbpedia.org/property/director,NULL,http://dbpedia.org/ontology/Film,NULL,0.7441860465116279,0.0637681,22,150,0.04745534209639366,model,0.04316382010777791,0,264,100,4,15
http://dbpedia.org/resource/Artist,occupations,NULL,http://dbpedia.org/ontology/starring,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.5757575757575759,0.0811594,28,104,0.04672815107597717,model,0.04316382010777791,0,264,100,4,16
http://dbpedia.org/resource/Artist,occupations,NULL,http://dbpedia.org/ontology/starring,NULL,http://dbpedia.org/ontology/Work,NULL,0.5757575757575759,0.0811594,28,104,0.04672815107597717,model,0.04316382010777791,0,264,100,4,17
http://dbpedia.org/resource/Artist,occupations,NULL,http://dbpedia.org/ontology/starring,NULL,http://schema.org/CreativeWork,NULL,0.5757575757575759,0.0811594,28,104,0.04672815107597717,model,0.04316382010777791,0,264,100,4,18
http://dbpedia.org/resource/Artist,occupations,NULL,http://dbpedia.org/ontology/starring,NULL,http://www.wikidata.org/entity/Q386724,NULL,0.5757575757575759,0.0811594,28,104,0.04672815107597717,model,0.04316382010777791,0,264,100,4,19
http://dbpedia.org/resource/Artist,occupations,NULL,http://dbpedia.org/ontology/starring,NULL,http://dbpedia.org/ontology/Film,NULL,0.561904761904762,0.0666667,23,82,0.037460317460317465,model,0.04316382010777791,0,264,100,4,20
http://dbpedia.org/resource/Audio_engineer,occupations,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.9570525586630875,0.972549,248,11301,0.9307805276409635,model,0.042400681972503663,0,194,100,4,1
http://dbpedia.org/resource/Audio_engineer,occupations,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/ontology/Work,NULL,0.9480365405148888,0.858824,219,8210,0.8141960877363162,model,0.042400681972503663,0,194,100,4,2
http://dbpedia.org/resource/Audio_engineer,occupations,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://www.wikidata.org/entity/Q386724,NULL,0.9479748188620978,0.858824,219,8200,0.8141430797286251,model,0.042400681972503663,0,194,100,4,3
http://dbpedia.org/resource/Audio_engineer,occupations,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://schema.org/CreativeWork,NULL,0.9479748188620978,0.858824,219,8200,0.8141430797286251,model,0.042400681972503663,0,194,100,4,4
http://dbpedia.org/resource/Audio_engineer,occupations,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/ontology/MusicalWork,NULL,0.9497297976624355,0.784314,200,7757,0.7448861158136749,model,0.042400681972503663,0,194,100,4,5
http://dbpedia.org/resource/Audio_engineer,occupations,NULL,http://dbpedia.org/property/producer,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.8789598108747049,0.501961,128,1987,0.4412033560469107,model,0.042400681972503663,0,194,100,4,6
http://dbpedia.org/resource/Audio_engineer,occupations,NULL,http://dbpedia.org/property/producer,NULL,http://dbpedia.org/ontology/Work,NULL,0.8787010506208219,0.498039,127,1967,0.43762758207389957,model,0.042400681972503663,0,194,100,4,7
http://dbpedia.org/resource/Audio_engineer,occupations,NULL,http://dbpedia.org/property/producer,NULL,http://www.wikidata.org/entity/Q386724,NULL,0.8787010506208219,0.498039,127,1967,0.43762758207389957,model,0.042400681972503663,0,194,100,4,8
http://dbpedia.org/resource/Audio_engineer,occupations,NULL,http://dbpedia.org/property/producer,NULL,http://schema.org/CreativeWork,NULL,0.8787010506208219,0.498039,127,1967,0.43762758207389957,model,0.042400681972503663,0,194,100,4,9
http://dbpedia.org/resource/Audio_engineer,occupations,NULL,http://dbpedia.org/property/producer,NULL,http://www.wikidata.org/entity/Q2188189,NULL,0.8782608695652173,0.494118,126,1944,0.4339641943734015,model,0.042400681972503663,0,194,100,4,10
